"Food_Web","Species","Measure","Centrality"
"Weddell","Eurythenes_gryllus","EC",0.298518047055097
"Weddell","Bathypanoploea_schellenbergi","EC",0.294265453532448
"Weddell","Pseudorchomene_coatsi","EC",0.294265453532448
"Weddell","Heterophoxus_videns","EC",0.294265453532448
"Weddell","Haplocheira_plumosa","EC",0.294265453532448
"Weddell","Oradarea_edentata","EC",0.296800213304022
"Weddell","Djerboa_furcipes","EC",0.299241407563528
"Weddell","Rhachotropis_antarctica","EC",0.296706647791953
"Weddell","Themisto_gaudichaudii","EC",0.296706647791953
"Weddell","Primno_macropa","EC",0.296706647791953
"Weddell","Ophioperla_koehleri","EC",0.125269487879423
"Weddell","Ophionotus_victoriae","EC",0.130070786970837
"Weddell","Ophioceres_incipiens","EC",0.125269487879423
"Weddell","Ophiurolepis_brevirima","EC",0.125269487879423
"Weddell","Ophiurolepis_gelida","EC",0.130070786970837
"Weddell","Ophiosparte_gigas","EC",0.130070786970837
"Weddell","Ophioperla_ludwigi","EC",0.125269487879423
"Weddell","Ophiacantha_antarctica","EC",0.130070786970837
"Weddell","Astrotoma_agassizii","EC",0.125269487879423
"Weddell","Astrochlamys_bruneus","EC",0.125269487879423
"Weddell","Gorgonocephalus_chiliensis","EC",0.125269487879423
"Weddell","Eucopia_australis","EC",0.0847504296557032
"Weddell","Euchaetomera_antarcticus","EC",0.0847504296557031
"Weddell","Antarctomysis_maxima","EC",0.084750429655703
"Weddell","Ceratoserolis_meridionalis","EC",0.119837267306041
"Weddell","Frontoserolis_bouvieri","EC",0.119837267306041
"Weddell","Natatolana_obtusata","EC",0.122278461565546
"Weddell","Natatolana_oculata","EC",0.119837267306041
"Weddell","Natatolana_meridionalis","EC",0.122372027077616
"Weddell","Munna_globicauda","EC",0.119837267306041
"Weddell","Serolella_bouveri","EC",0.119837267306041
"Weddell","Serolis_polita","EC",0.119837267306041
"Weddell","Gnathia_calva","EC",0.122278461565546
"Weddell","Austrosignum_grande","EC",0.119837267306041
"Weddell","Aega_antarctica","EC",0.119837267306041
"Weddell","Arcturidae","EC",0.119837267306041
"Weddell","Silicularia_rosea","EC",0.164231465936848
"Weddell","Tubularia_ralphii","EC",0.166685769698196
"Weddell","Oswaldella_antarctica","EC",0.164231465936848
"Weddell","Monocaulus_parvula","EC",0.164231465936848
"Weddell","Primnoisis_antarctica","EC",0.173250014737764
"Weddell","Gersemia_antarctica","EC",0.173250014737764
"Weddell","Clavularia_frankiliana","EC",0.175704318499112
"Weddell","Primnoella","EC",0.173250014737764
"Weddell","Ainigmaptilon_antarcticus","EC",0.173250014737764
"Weddell","Armadillogorgia_cyathella","EC",0.173250014737764
"Weddell","Alcyonium_antarcticum","EC",0.175691208997269
"Weddell","Anthomastus_bathyproctus","EC",0.175691208997269
"Weddell","Conchoecia_hettacra","EC",0.267435519801936
"Weddell","Alacia_hettacra","EC",0.267435519801936
"Weddell","Alacia_belgicae","EC",0.267435519801936
"Weddell","Metaconchoecia_isocheira","EC",0.267435519801936
"Weddell","Boroecia_antipoda","EC",0.267435519801936
"Weddell","Conchoecia_antipoda","EC",0.267435519801936
"Weddell","Eukrohnia_hamata","EC",0.174404588093662
"Weddell","Solmundella_bitentaculata","EC",0.0109523236664927
"Weddell","Dipulmaris_antarctica","EC",0.0109523236664927
"Weddell","Desmonema_glaciale","EC",0.0109523236664927
"Weddell","Periphylla_periphylla","EC",0.0109523236664927
"Weddell","Salpa_thompsoni","EC",0.0447261439720515
"Weddell","Pentanymphon_antarcticum","EC",0.0702701417788675
"Weddell","Ammothea_carolinensis","EC",0.0580449846784054
"Weddell","Colossendeis_scotti","EC",0.0580449846784054
"Weddell","Nymphon_gracillimum","EC",0.0580449846784054
"Weddell","Flustra_angusta","EC",0.107598384040475
"Weddell","Camptoplites_tricornis","EC",0.107598384040475
"Weddell","Nematoflustra_flagellata","EC",0.107598384040475
"Weddell","Austroflustra_vulgaris","EC",0.107598384040475
"Weddell","Melicerita_obliqua","EC",0.107598384040474
"Weddell","Systenopora_contracta","EC",0.107598384040474
"Weddell","Flustra_antarctica","EC",0.107598384040474
"Weddell","Fasciculiporoides_ramosa","EC",0.107598384040474
"Weddell","Reteporella_hippocrepis","EC",0.107598384040474
"Weddell","Lageneschara_lyrulata","EC",0.107598384040474
"Weddell","Isoschizoporella_tricuspis","EC",0.107598384040474
"Weddell","Caulastraea_curvata","EC",0.107598384040475
"Weddell","Chondriovelum_adeliense","EC",0.107598384040474
"Weddell","Bostrychopora_dentata","EC",0.107598384040474
"Weddell","Liothyrella_uva","EC",0.0108622119353877
"Weddell","Magellania_joubini","EC",0.0108622119353877
"Weddell","Magellania_fragilis","EC",0.0108622119353877
"Weddell","Crania_lecointei","EC",0.0108622119353877
"Weddell","Compsothyris_racovitzae","EC",0.0108622119353877
"Weddell","Liothyrella_uva_antarctica","EC",0.0108622119353877
"Weddell","Glyptonotus_antarcticus","EC",0.110994576744302
"Weddell","Nototanais_antarcticus","EC",0.0264815936733186
"Weddell","Peraeospinosus_pushkini","EC",0.0264815936733186
"Weddell","Nototanais_dimorphus","EC",0.0264815936733186
"Weddell","Notocrangon_antarcticus","EC",0.0148965384118128
"Weddell","Notaeolidia_gigas","EC",0.0664889263563816
"Weddell","Austrodoris_kerguelenensis","EC",0.0664889263563814
"Weddell","Trophon_longstaffi","EC",0.0689432301177293
"Weddell","Tritonia_antarctica","EC",0.0664889263563815
"Weddell","Aegires_albus","EC",0.0664889263563816
"Weddell","Bathydoris_clavigera","EC",0.0664889263563815
"Weddell","Tritoniella_belli","EC",0.0664889263563816
"Weddell","Harpovoluta_charcoti","EC",0.0664889263563815
"Weddell","Puncturella_conica","EC",0.0664889263563815
"Weddell","Neobuccinum_eatoni","EC",0.0689301206158866
"Weddell","Marseniopsis_mollis","EC",0.0664889263563816
"Weddell","Marseniopsis_conica","EC",0.0664889263563816
"Weddell","Parmaphorella_mawsoni","EC",0.0664889263563815
"Weddell","Amauropsis_rossiana","EC",0.0664889263563816
"Weddell","Newnesia_antarctica","EC",0.0664889263563814
"Weddell","Falsimargarita_gemma","EC",0.0664889263563816
"Weddell","Marginella_ealesa","EC",0.0664889263563815
"Weddell","Pontiothauma_ergata","EC",0.0664889263563815
"Weddell","Probuccinum_tenuistriatum","EC",0.0664889263563815
"Weddell","Nacella_concinna","EC",0.0495586109474896
"Weddell","Yolida_eightsi","EC",0.0833745413594015
"Weddell","Chorismus_antarcticus","EC",0.0155840573696294
"Weddell","Nematocarcinus_lanceopes","EC",0.0107827582782154
"Weddell","Acodontaster_conspicuus","EC",0.00463326441877894
"Weddell","Acodontaster_capitatus","EC",0.00463326441877894
"Weddell","Acodontaster_hodgsoni","EC",0.00463326441877895
"Weddell","Bathybiaster_loripes","EC",0.00463326441877894
"Weddell","Cuenotaster_involutus","EC",0.00463326441877893
"Weddell","Diplasterias_brucei","EC",0.00491843408057654
"Weddell","Luidiaster_gerlachei","EC",0.00463326441877894
"Weddell","Labidiaster_annulatus","EC",0.00463326441877894
"Weddell","Lophaster_gaini","EC",0.00463326441877895
"Weddell","Notasterias_armata","EC",0.00463326441877894
"Weddell","Solaster_dawsoni","EC",0.00463326441877894
"Weddell","Odontaster_meridionalis","EC",0.00463326441877894
"Weddell","Odontaster_validus","EC",0.00989076072369717
"Weddell","Kampylaster_incurvatus","EC",0.00463326441877895
"Weddell","Cycethra_verrucosa_mawsoni","EC",0.00463326441877894
"Weddell","Notasterias_stylophora","EC",0.00463326441877894
"Weddell","Notioceramus_anomalus","EC",0.00463326441877894
"Weddell","Perknaster_sladeni","EC",0.00463326441877895
"Weddell","Pteraster_affinis_aculeatus","EC",0.00463326441877894
"Weddell","Perknaster_densus","EC",0.00463326441877894
"Weddell","Perknaster_fuscus_antarcticus","EC",0.00491843408057654
"Weddell","Macroptychaster_accrescens","EC",0.00463326441877895
"Weddell","Lysasterias_perrieri","EC",0.00463326441877894
"Weddell","Psilaster_charcoti","EC",0.00463326441877895
"Weddell","Porania_antarctica","EC",0.00463326441877894
"Weddell","Porania_antarctica_glabra","EC",0.00463326441877895
"Weddell","Sterechinus_neumayeri","EC",0.02791643626064
"Weddell","Sterechinus_antarcticus","EC",0.0168549912557875
"Weddell","491","EC",0.294664600284124
"Weddell","Eudorella_splendida","EC",0.0174902366738407
"Weddell","Vaunthompsonia_indermis","EC",0.0174902366738407
"Weddell","Camylaspis_maculata","EC",0.0174902366738407
"Weddell","Diastylis_mawsoni","EC",0.0174902366738407
"Weddell","Ekleptostylis_debroyeri","EC",0.0174902366738407
"Weddell","Beroe_cucumis","EC",0.0137737145278819
"Weddell","Lyrocteis_flavopallidus","EC",0.0137737145278819
"Weddell","Callianira_antarctica","EC",0.0137737145278819
"Weddell","Pachycara_brachycephalum","EC",0.0552715682013959
"Weddell","Cyclocardia_astartoides","EC",0.059433608663945
"Weddell","Laternula_elliptica","EC",0.0756311129187166
"Weddell","Limopsis_lillei","EC",0.073367148869792
"Weddell","Limopsis_marionensis","EC",0.073367148869792
"Weddell","Lissarca_notorcadensis","EC",0.0758214526311397
"Weddell","Propeleda_longicaudata","EC",0.0545164129252967
"Weddell","Promachocrinus_kerguelensis","EC",0.0241609835969235
"Weddell","Anthometra_adriani","EC",0.0193596845055094
"Weddell","492","EC",0.442628050682976
"Weddell","Molgula_pedunculata","EC",0.00754001513684388
"Weddell","Ascidia_challengeri","EC",0.00754001513684388
"Weddell","Corella_eumyota","EC",0.00754001513684387
"Weddell","Aplidium_vastum","EC",0.00754001513684387
"Weddell","Synoicum_adareanum","EC",0.00754001513684388
"Weddell","Cnemidocarpa_verrucosa","EC",0.0124486226595395
"Weddell","Sycozoa_sigillinoides","EC",0.00754001513684388
"Weddell","Pyura_bouvetensis","EC",0.00754001513684388
