Food_Web,Species,Rank,Mode,Uniqueness,"Contribution to FD",Strain,"Equal Splits","Fair Proportion","Pendant Branch Length"
Serengeti_Baskerville,eriochloa_fatmensis,3,all,0.43849392960288,0,0.00031719114582,18.7684003969727,29.078513251977,9.166667
Serengeti_Baskerville,kyllinga_nervosa,3,all,0.43849392960288,0,0.00031719114582,91.1781248125,88.715742407133,53
Serengeti_Baskerville,pellaea_calomelanos,3,all,0.43849392960288,0,0.00031719114582,693.399988,390.568980248062,385.799988
Serengeti_Baskerville,sporobolus_pellucidus,3,all,0.43849392960288,0,0.00031719114582,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,sporobolus_stapfianus,3,all,0.43849392960288,0,0.00031719114582,29.9818359257813,24.6127763168507,11
Serengeti_Baskerville,hyperthelia_dissoluta,3,all,0.4863616051205,5.72526778888638E-07,1.73108864946196E-07,75.780468203125,70.5928214034308,61.299999
Serengeti_Baskerville,chloris_roxburghiana,3,all,0.48415491371889,0,0.00014754385649,17.4850424814453,24.3940263882793,9
Serengeti_Baskerville,lonchocarpus_eriocalyx,3,all,0.48109788426848,0,9.21459854519315E-06,38.5771637939453,44.628992122988,24.666666
Serengeti_Baskerville,setaria_pallidefusca,3,all,0.48109788426848,0,9.21459854519315E-06,19.2892333969727,29.5646240853103,10
Serengeti_Baskerville,setaria_sphacelata,3,all,0.48109788426848,0,9.21459854519315E-06,19.2892333969727,29.5646240853103,10
